Date,Open,High,Low,Close*,Adj Close**,Volume
"Mar 02, 2018","24,394.91","24,592.46","24,217.76","24,538.06","24,538.06","43,71,30,000"
"Mar 01, 2018","25,024.04","25,185.35","24,442.56","24,608.98","24,608.98","50,62,80,000"
"Feb 28, 2018","25,485.15","25,576.15","25,022.42","25,029.20","25,029.20","45,18,70,000"
"Feb 27, 2018","25,735.78","25,800.35","25,407.83","25,410.03","25,410.03","43,83,90,000"
"Feb 26, 2018","25,403.35","25,732.80","25,398.56","25,709.27","25,709.27","47,33,60,000"
"Feb 23, 2018","25,050.51","25,313.91","25,028.73","25,309.99","25,309.99","33,54,20,000"
"Feb 22, 2018","24,855.41","25,156.72","24,854.83","24,962.48","24,962.48","37,89,00,000"
"Feb 21, 2018","24,988.06","25,267.99","24,792.99","24,797.78","24,797.78","45,60,70,000"
"Feb 20, 2018","25,124.91","25,179.01","24,884.19","24,964.75","24,964.75","42,15,10,000"
"Feb 16, 2018","25,165.94","25,432.42","25,149.26","25,219.38","25,219.38","40,67,30,000"
"Feb 15, 2018","25,047.82","25,203.95","24,809.42","25,200.37","25,200.37","41,67,80,000"
"Feb 14, 2018","24,535.82","24,925.95","24,490.36","24,893.49","24,893.49","43,11,60,000"
"Feb 13, 2018","24,540.33","24,705.72","24,421.03","24,640.45","24,640.45","37,44,10,000"
"Feb 12, 2018","24,337.76","24,765.16","24,290.48","24,601.27","24,601.27","49,66,10,000"
"Feb 09, 2018","23,992.67","24,382.14","23,360.29","24,190.90","24,190.90","73,50,30,000"
"Feb 08, 2018","24,902.30","24,903.68","23,849.23","23,860.46","23,860.46","65,75,00,000"
"Feb 07, 2018","24,892.87","25,293.96","24,785.44","24,893.35","24,893.35","50,46,20,000"
"Feb 06, 2018","24,085.17","24,946.23","23,778.74","24,912.77","24,912.77","82,39,40,000"
"Feb 05, 2018","25,337.87","25,520.53","23,923.88","24,345.75","24,345.75","71,44,50,000"
"Feb 02, 2018","26,061.79","26,061.79","25,490.66","25,520.96","25,520.96","52,28,80,000"
"Feb 01, 2018","26,083.04","26,306.70","26,014.44","26,186.71","26,186.71","41,06,20,000"
"Jan 31, 2018","26,268.17","26,338.03","26,050.98","26,149.39","26,149.39","47,91,30,000"
"Jan 30, 2018","26,198.45","26,256.99","26,028.42","26,076.89","26,076.89","44,83,30,000"
"Jan 29, 2018","26,584.28","26,608.90","26,435.34","26,439.48","26,439.48","42,10,00,000"
"Jan 26, 2018","26,466.74","26,616.71","26,425.35","26,616.71","26,616.71","47,77,80,000"
"Jan 25, 2018","26,313.06","26,458.25","26,259.72","26,392.79","26,392.79","40,13,90,000"
"Jan 24, 2018","26,282.07","26,392.80","26,106.94","26,252.12","26,252.12","51,87,90,000"
"Jan 23, 2018","26,214.87","26,246.19","26,143.90","26,210.81","26,210.81","43,34,90,000"
"Jan 22, 2018","26,025.32","26,215.23","25,974.65","26,214.60","26,214.60","43,12,00,000"
"Jan 19, 2018","25,987.35","26,071.72","25,942.83","26,071.72","26,071.72","58,50,00,000"
"Jan 18, 2018","26,149.55","26,153.42","25,947.32","26,017.81","26,017.81","49,27,80,000"
"Jan 17, 2018","25,910.78","26,130.45","25,865.02","26,115.65","26,115.65","52,27,20,000"
"Jan 16, 2018","25,987.62","26,086.12","25,702.99","25,792.86","25,792.86","60,65,20,000"
"Jan 12, 2018","25,638.39","25,810.43","25,633.08","25,803.19","25,803.19","37,63,90,000"
"Jan 11, 2018","25,398.60","25,575.42","25,396.19","25,574.73","25,574.73","34,68,30,000"
"Jan 10, 2018","25,348.13","25,404.92","25,256.99","25,369.13","25,369.13","34,14,70,000"
"Jan 09, 2018","25,312.05","25,439.78","25,308.41","25,385.80","25,385.80","33,34,90,000"
"Jan 08, 2018","25,308.40","25,311.99","25,235.41","25,283.00","25,283.00","34,13,90,000"
"Jan 05, 2018","25,114.92","25,299.79","25,112.01","25,295.87","25,295.87","35,80,20,000"
"Jan 04, 2018","24,964.86","25,105.96","24,963.27","25,075.13","25,075.13","40,32,80,000"
"Jan 03, 2018","24,850.45","24,941.92","24,825.55","24,922.68","24,922.68","45,67,90,000"
"Jan 02, 2018","24,809.35","24,864.19","24,741.70","24,824.01","24,824.01","34,11,30,000"
"Dec 29, 2017","24,849.63","24,871.66","24,719.22","24,719.22","24,719.22","27,07,60,000"
"Dec 28, 2017","24,807.21","24,839.23","24,797.13","24,837.51","24,837.51","20,09,60,000"
"Dec 27, 2017","24,766.52","24,789.52","24,731.68","24,774.30","24,774.30","22,58,90,000"
"Dec 26, 2017","24,715.84","24,778.13","24,708.42","24,746.21","24,746.21","20,82,90,000"
"Dec 22, 2017","24,764.04","24,784.15","24,717.51","24,754.06","24,754.06","25,51,40,000"
"Dec 21, 2017","24,778.26","24,850.91","24,766.27","24,782.29","24,782.29","33,95,30,000"
"Dec 20, 2017","24,838.09","24,852.44","24,697.11","24,726.65","24,726.65","34,17,90,000"
"Dec 19, 2017","24,834.38","24,850.11","24,715.60","24,754.75","24,754.75","33,53,30,000"
"Dec 18, 2017","24,739.56","24,876.07","24,739.56","24,792.20","24,792.20","35,48,80,000"
"Dec 15, 2017","24,585.71","24,688.62","24,584.44","24,651.74","24,651.74","63,57,40,000"
"Dec 14, 2017","24,631.01","24,672.48","24,508.66","24,508.66","24,508.66","31,47,80,000"
"Dec 13, 2017","24,525.19","24,666.02","24,518.30","24,585.43","24,585.43","32,52,80,000"
"Dec 12, 2017","24,452.96","24,552.97","24,443.83","24,504.80","24,504.80","34,22,20,000"
"Dec 11, 2017","24,338.11","24,389.72","24,314.74","24,386.03","24,386.03","30,05,80,000"
"Dec 08, 2017","24,263.26","24,330.12","24,225.50","24,329.16","24,329.16","29,35,90,000"
"Dec 07, 2017","24,116.60","24,262.88","24,101.24","24,211.48","24,211.48","31,90,60,000"
"Dec 06, 2017","24,171.90","24,229.35","24,134.49","24,140.91","24,140.91","31,27,20,000"
"Dec 05, 2017","24,335.01","24,349.74","24,155.28","24,180.64","24,180.64","37,11,90,000"
"Dec 04, 2017","24,424.11","24,534.04","24,288.19","24,290.05","24,290.05","42,42,50,000"
"Dec 01, 2017","24,305.40","24,322.06","23,921.90","24,231.59","24,231.59","41,79,10,000"
"Nov 30, 2017","24,013.80","24,327.82","24,013.80","24,272.35","24,272.35","48,82,00,000"
"Nov 29, 2017","23,883.26","23,959.76","23,872.59","23,940.68","23,940.68","40,14,10,000"
"Nov 28, 2017","23,625.19","23,849.61","23,617.11","23,836.71","23,836.71","31,92,40,000"
"Nov 27, 2017","23,552.86","23,638.92","23,545.02","23,580.78","23,580.78","29,63,20,000"
"Nov 24, 2017","23,552.75","23,599.18","23,551.59","23,557.99","23,557.99","11,86,10,000"
"Nov 22, 2017","23,597.24","23,605.77","23,507.61","23,526.18","23,526.18","26,87,60,000"
"Nov 21, 2017","23,500.15","23,617.80","23,500.15","23,590.83","23,590.83","32,96,50,000"
"Nov 20, 2017","23,370.71","23,456.88","23,360.58","23,430.33","23,430.33","31,53,30,000"
"Nov 17, 2017","23,433.77","23,433.77","23,356.01","23,358.24","23,358.24","38,60,00,000"
"Nov 16, 2017","23,365.34","23,492.19","23,365.34","23,458.36","23,458.36","40,20,20,000"
"Nov 15, 2017","23,334.59","23,344.99","23,242.75","23,271.28","23,271.28","40,43,00,000"
"Nov 14, 2017","23,388.40","23,414.08","23,271.57","23,409.47","23,409.47","56,13,30,000"
"Nov 13, 2017","23,367.47","23,461.68","23,343.34","23,439.70","23,439.70","49,12,60,000"
"Nov 10, 2017","23,432.71","23,452.20","23,392.96","23,422.21","23,422.21","35,12,80,000"
"Nov 09, 2017","23,492.09","23,516.74","23,310.02","23,461.94","23,461.94","30,54,40,000"
"Nov 08, 2017","23,542.60","23,575.00","23,510.56","23,563.36","23,563.36","26,46,70,000"
"Nov 07, 2017","23,574.03","23,602.12","23,484.19","23,557.23","23,557.23","28,50,80,000"
"Nov 06, 2017","23,533.96","23,574.86","23,520.75","23,548.42","23,548.42","32,51,90,000"
"Nov 03, 2017","23,549.59","23,557.06","23,481.57","23,539.19","23,539.19","31,22,50,000"
"Nov 02, 2017","23,463.24","23,531.38","23,350.98","23,516.26","23,516.26","34,80,40,000"
"Nov 01, 2017","23,442.90","23,517.71","23,388.91","23,435.01","23,435.01","36,12,60,000"
"Oct 31, 2017","23,369.22","23,406.35","23,334.39","23,377.24","23,377.24","38,80,50,000"
"Oct 30, 2017","23,405.75","23,428.75","23,327.87","23,348.74","23,348.74","43,69,00,000"
"Oct 27, 2017","23,419.16","23,449.40","23,353.16","23,434.19","23,434.19","51,88,70,000"
"Oct 26, 2017","23,380.89","23,459.84","23,380.89","23,400.86","23,400.86","37,06,00,000"
"Oct 25, 2017","23,431.09","23,451.51","23,251.11","23,329.46","23,329.46","39,95,60,000"
"Oct 24, 2017","23,346.78","23,485.25","23,343.23","23,441.76","23,441.76","40,68,50,000"
"Oct 23, 2017","23,348.95","23,368.37","23,273.96","23,273.96","23,273.96","45,68,30,000"
"Oct 20, 2017","23,205.18","23,328.84","23,201.78","23,328.63","23,328.63","47,43,80,000"
"Oct 19, 2017","23,107.47","23,167.24","23,052.67","23,163.04","23,163.04","35,04,00,000"
"Oct 18, 2017","23,087.13","23,172.93","23,086.75","23,157.60","23,157.60","27,18,70,000"
"Oct 17, 2017","22,952.41","23,002.20","22,948.23","22,997.44","22,997.44","27,30,90,000"
"Oct 16, 2017","22,892.92","22,960.12","22,887.12","22,956.96","22,956.96","24,71,80,000"
"Oct 13, 2017","22,876.43","22,905.33","22,855.93","22,871.72","22,871.72","25,95,60,000"
"Oct 12, 2017","22,854.85","22,884.82","22,821.13","22,841.01","22,841.01","29,17,90,000"
"Oct 11, 2017","22,827.65","22,872.89","22,821.66","22,872.89","22,872.89","31,60,00,000"
"Oct 10, 2017","22,784.76","22,850.51","22,770.99","22,830.68","22,830.68","31,92,70,000"
"Oct 09, 2017","22,779.73","22,803.37","22,739.38","22,761.07","22,761.07","31,07,70,000"
"Oct 06, 2017","22,762.03","22,773.67","22,730.85","22,773.67","22,773.67","22,14,50,000"
"Oct 05, 2017","22,669.08","22,777.04","22,655.14","22,775.39","22,775.39","24,64,00,000"
"Oct 04, 2017","22,645.67","22,685.94","22,632.80","22,661.64","22,661.64","23,57,30,000"
"Oct 03, 2017","22,564.45","22,646.32","22,562.90","22,641.67","22,641.67","23,88,30,000"
"Oct 02, 2017","22,423.47","22,559.38","22,416.00","22,557.60","22,557.60","26,85,30,000"
"Sep 29, 2017","22,358.47","22,405.63","22,332.96","22,405.09","22,405.09","27,47,90,000"
"Sep 28, 2017","22,306.83","22,394.74","22,288.97","22,381.20","22,381.20","26,30,10,000"
"Sep 27, 2017","22,330.93","22,371.10","22,254.93","22,340.71","22,340.71","34,29,00,000"
"Sep 26, 2017","22,322.03","22,369.35","22,279.52","22,284.32","22,284.32","28,59,90,000"
"Sep 25, 2017","22,320.47","22,359.88","22,219.11","22,296.09","22,296.09","33,24,30,000"
"Sep 22, 2017","22,334.07","22,364.31","22,299.58","22,349.59","22,349.59","29,71,40,000"
"Sep 21, 2017","22,414.02","22,419.51","22,356.55","22,359.23","22,359.23","28,73,90,000"
"Sep 20, 2017","22,351.38","22,413.26","22,314.68","22,412.59","22,412.59","33,45,60,000"
"Sep 19, 2017","22,349.70","22,386.01","22,340.71","22,370.80","22,370.80","29,55,70,000"
"Sep 18, 2017","22,297.92","22,355.62","22,283.35","22,331.35","22,331.35","30,27,40,000"
"Sep 15, 2017","22,252.44","22,275.02","22,214.52","22,268.34","22,268.34","52,75,40,000"
"Sep 14, 2017","22,144.96","22,216.44","22,135.26","22,203.48","22,203.48","29,77,80,000"
"Sep 13, 2017","22,103.47","22,158.18","22,095.79","22,158.18","22,158.18","29,18,90,000"
"Sep 12, 2017","22,090.56","22,134.57","22,087.09","22,118.86","22,118.86","36,45,80,000"
"Sep 11, 2017","21,927.79","22,067.10","21,927.79","22,057.37","22,057.37","31,27,70,000"
"Sep 08, 2017","21,764.43","21,846.63","21,731.12","21,797.79","21,797.79","28,94,00,000"
"Sep 07, 2017","21,820.38","21,850.01","21,745.71","21,784.78","21,784.78","33,38,10,000"
"Sep 06, 2017","21,815.76","21,849.24","21,794.07","21,807.64","21,807.64","31,87,60,000"
"Sep 05, 2017","21,912.37","21,921.09","21,709.63","21,753.31","21,753.31","33,28,40,000"
"Sep 01, 2017","21,981.77","22,038.97","21,974.91","21,987.56","21,987.56","25,62,40,000"
"Aug 31, 2017","21,936.01","21,985.76","21,910.50","21,948.10","21,948.10","37,67,90,000"
"Aug 30, 2017","21,859.76","21,914.26","21,839.47","21,892.43","21,892.43","24,28,40,000"
"Aug 29, 2017","21,718.00","21,879.22","21,673.58","21,865.37","21,865.37","22,73,40,000"
"Aug 28, 2017","21,832.50","21,861.49","21,767.94","21,808.40","21,808.40","21,87,40,000"
"Aug 25, 2017","21,819.08","21,906.86","21,812.81","21,813.67","21,813.67","21,75,70,000"
"Aug 24, 2017","21,839.90","21,870.11","21,765.82","21,783.40","21,783.40","22,84,80,000"
"Aug 23, 2017","21,850.27","21,866.66","21,808.39","21,812.09","21,812.09","23,48,10,000"
"Aug 22, 2017","21,739.78","21,912.83","21,738.13","21,899.89","21,899.89","24,49,80,000"
"Aug 21, 2017","21,671.36","21,718.74","21,600.34","21,703.75","21,703.75","27,78,80,000"
"Aug 18, 2017","21,724.88","21,793.35","21,641.63","21,674.51","21,674.51","30,90,70,000"
"Aug 17, 2017","21,984.74","21,984.74","21,750.32","21,750.73","21,750.73","31,10,30,000"
"Aug 16, 2017","22,031.93","22,085.71","22,002.47","22,024.87","22,024.87","26,49,20,000"
"Aug 15, 2017","22,029.91","22,038.92","21,971.48","21,998.99","21,998.99","26,90,70,000"
"Aug 14, 2017","21,945.64","22,019.23","21,945.64","21,993.71","21,993.71","23,50,30,000"
"Aug 11, 2017","21,883.32","21,911.09","21,842.74","21,858.32","21,858.32","23,77,90,000"
"Aug 10, 2017","21,988.20","21,988.20","21,843.94","21,844.01","21,844.01","30,33,10,000"
"Aug 09, 2017","22,022.34","22,057.19","21,996.69","22,048.70","22,048.70","27,78,00,000"
"Aug 08, 2017","22,095.14","22,179.11","22,057.29","22,085.34","22,085.34","26,20,00,000"
"Aug 07, 2017","22,100.20","22,121.15","22,081.97","22,118.42","22,118.42","21,30,10,000"
"Aug 04, 2017","22,058.39","22,092.81","22,024.64","22,092.81","22,092.81","25,36,40,000"
"Aug 03, 2017","22,007.58","22,044.85","21,991.32","22,026.10","22,026.10","27,87,30,000"
"Aug 02, 2017","22,004.36","22,036.10","21,967.46","22,016.24","22,016.24","33,68,20,000"
"Aug 01, 2017","21,961.42","21,990.96","21,940.81","21,963.92","21,963.92","32,84,10,000"
"Jul 31, 2017","21,863.39","21,929.80","21,861.71","21,891.12","21,891.12","30,76,10,000"
"Jul 28, 2017","21,787.51","21,841.18","21,756.12","21,830.31","21,830.31","28,56,30,000"
"Jul 27, 2017","21,717.42","21,798.47","21,687.85","21,796.55","21,796.55","40,73,20,000"
"Jul 26, 2017","21,690.38","21,742.70","21,683.29","21,711.01","21,711.01","27,82,40,000"
"Jul 25, 2017","21,638.56","21,670.62","21,577.37","21,613.43","21,613.43","30,43,00,000"
"Jul 24, 2017","21,577.78","21,577.78","21,496.13","21,513.17","21,513.17","28,40,80,000"
"Jul 21, 2017","21,591.72","21,592.61","21,503.78","21,580.07","21,580.07","36,28,30,000"
"Jul 20, 2017","21,641.54","21,661.91","21,576.96","21,611.78","21,611.78","31,39,50,000"
"Jul 19, 2017","21,569.25","21,640.75","21,565.84","21,640.75","21,640.75","25,30,40,000"
"Jul 18, 2017","21,589.94","21,589.94","21,471.14","21,574.73","21,574.73","25,11,10,000"
"Jul 17, 2017","21,633.97","21,661.81","21,617.66","21,629.72","21,629.72","24,47,80,000"
"Jul 14, 2017","21,532.77","21,681.53","21,521.72","21,637.74","21,637.74","23,55,90,000"
"Jul 13, 2017","21,537.19","21,568.72","21,512.36","21,553.09","21,553.09","23,22,70,000"
"Jul 12, 2017","21,467.93","21,580.79","21,467.93","21,532.14","21,532.14","26,78,70,000"
"Jul 11, 2017","21,410.17","21,441.62","21,279.30","21,409.07","21,409.07","24,75,70,000"
"Jul 10, 2017","21,381.23","21,446.39","21,371.11","21,408.52","21,408.52","27,03,40,000"
"Jul 07, 2017","21,354.66","21,425.82","21,350.72","21,414.34","21,414.34","24,22,40,000"
"Jul 06, 2017","21,423.93","21,433.10","21,305.38","21,320.04","21,320.04","32,04,50,000"
"Jul 05, 2017","21,492.83","21,505.36","21,404.76","21,478.17","21,478.17","27,36,90,000"
"Jul 03, 2017","21,392.30","21,562.75","21,391.71","21,479.27","21,479.27","18,68,10,000"
"Jun 30, 2017","21,348.60","21,426.12","21,325.08","21,349.63","21,349.63","31,32,60,000"
"Jun 29, 2017","21,487.38","21,487.38","21,197.08","21,287.03","21,287.03","33,67,50,000"
"Jun 28, 2017","21,372.36","21,478.75","21,372.36","21,454.61","21,454.61","27,15,10,000"
"Jun 27, 2017","21,411.19","21,440.60","21,310.66","21,310.66","21,310.66","29,21,70,000"
"Jun 26, 2017","21,434.68","21,506.21","21,381.25","21,409.55","21,409.55","24,18,80,000"
"Jun 23, 2017","21,380.92","21,421.79","21,333.89","21,394.76","21,394.76","36,84,00,000"
"Jun 22, 2017","21,407.98","21,456.47","21,394.81","21,397.29","21,397.29","27,06,80,000"
"Jun 21, 2017","21,466.39","21,492.62","21,390.00","21,410.03","21,410.03","29,25,00,000"
"Jun 20, 2017","21,521.25","21,535.03","21,464.24","21,467.14","21,467.14","31,02,00,000"
"Jun 19, 2017","21,444.75","21,528.99","21,436.08","21,528.99","21,528.99","28,94,00,000"
"Jun 16, 2017","21,335.93","21,384.42","21,308.01","21,384.28","21,384.28","60,32,60,000"
"Jun 15, 2017","21,291.69","21,367.28","21,261.87","21,359.90","21,359.90","31,72,00,000"
"Jun 14, 2017","21,342.71","21,391.97","21,294.09","21,374.56","21,374.56","29,50,90,000"
"Jun 13, 2017","21,256.83","21,332.77","21,256.83","21,328.47","21,328.47","32,35,10,000"
"Jun 12, 2017","21,259.95","21,277.08","21,186.15","21,235.67","21,235.67","52,80,80,000"
"Jun 09, 2017","21,208.96","21,305.35","21,159.45","21,271.97","21,271.97","39,72,00,000"
"Jun 08, 2017","21,169.76","21,265.69","21,138.16","21,182.53","21,182.53","33,03,30,000"
"Jun 07, 2017","21,171.57","21,189.84","21,113.31","21,173.69","21,173.69","27,34,00,000"
"Jun 06, 2017","21,145.48","21,180.47","21,118.46","21,136.23","21,136.23","28,35,50,000"
"Jun 05, 2017","21,195.03","21,224.41","21,168.69","21,184.04","21,184.04","26,97,90,000"
"Jun 02, 2017","21,142.09","21,225.04","21,129.56","21,206.29","21,206.29","32,97,00,000"
"Jun 01, 2017","21,030.55","21,144.18","20,994.22","21,144.18","21,144.18","27,67,30,000"
"May 31, 2017","21,048.46","21,051.70","20,942.57","21,008.65","21,008.65","37,15,80,000"
"May 30, 2017","21,045.49","21,063.62","21,009.60","21,029.47","21,029.47","24,28,10,000"
"May 26, 2017","21,070.15","21,092.82","21,050.49","21,080.28","21,080.28","20,80,00,000"
"May 25, 2017","21,062.96","21,112.32","21,051.41","21,082.95","21,082.95","26,89,70,000"
"May 24, 2017","20,949.21","21,022.82","20,933.58","21,012.42","21,012.42","28,31,80,000"
"May 23, 2017","20,908.67","20,961.14","20,896.22","20,937.91","20,937.91","24,49,50,000"
"May 22, 2017","20,867.77","20,914.26","20,860.16","20,894.83","20,894.83","27,61,20,000"
"May 19, 2017","20,698.28","20,857.13","20,687.94","20,804.84","20,804.84","36,51,80,000"
"May 18, 2017","20,579.65","20,759.20","20,553.45","20,663.02","20,663.02","42,25,90,000"
"May 17, 2017","20,846.17","20,846.17","20,601.08","20,606.93","20,606.93","42,32,00,000"
"May 16, 2017","20,984.48","21,033.53","20,932.88","20,979.75","20,979.75","31,15,80,000"
"May 15, 2017","20,923.63","21,000.83","20,923.63","20,981.94","20,981.94","31,31,70,000"
"May 12, 2017","20,893.19","20,916.10","20,869.74","20,896.61","20,896.61","28,85,00,000"
"May 11, 2017","20,925.72","20,933.36","20,798.90","20,919.42","20,919.42","28,76,80,000"
"May 10, 2017","20,958.49","20,976.28","20,884.15","20,943.11","20,943.11","28,33,40,000"
"May 09, 2017","21,022.28","21,046.85","20,938.04","20,975.78","20,975.78","27,30,00,000"
"May 08, 2017","20,991.26","21,017.89","20,971.05","21,012.28","21,012.28","27,61,50,000"
"May 05, 2017","20,929.04","21,006.94","20,905.00","21,006.94","21,006.94","26,09,60,000"
"May 04, 2017","20,987.83","20,990.79","20,847.95","20,951.47","20,951.47","27,47,20,000"
"May 03, 2017","20,915.00","20,972.74","20,874.18","20,957.90","20,957.90","31,09,20,000"
"May 02, 2017","20,941.19","20,960.92","20,904.06","20,949.89","20,949.89","33,88,10,000"
"May 01, 2017","20,962.73","20,976.62","20,898.38","20,913.46","20,913.46","28,81,60,000"
"Apr 28, 2017","20,987.39","20,987.76","20,926.75","20,940.51","20,940.51","32,99,90,000"
"Apr 27, 2017","20,991.12","21,005.80","20,935.80","20,981.33","20,981.33","30,56,90,000"
"Apr 26, 2017","21,009.95","21,070.90","20,972.27","20,975.09","20,975.09","32,85,50,000"
"Apr 25, 2017","20,915.51","21,026.97","20,909.38","20,996.12","20,996.12","34,81,80,000"
"Apr 24, 2017","20,723.59","20,792.20","20,723.59","20,763.89","20,763.89","34,24,00,000"
"Apr 21, 2017","20,578.10","20,601.40","20,505.33","20,547.76","20,547.76","36,96,00,000"
"Apr 20, 2017","20,406.68","20,629.78","20,406.68","20,578.71","20,578.71","31,24,40,000"
"Apr 19, 2017","20,503.52","20,546.69","20,379.55","20,404.49","20,404.49","29,47,90,000"
"Apr 18, 2017","20,561.39","20,600.12","20,462.28","20,523.28","20,523.28","26,31,80,000"
"Apr 17, 2017","20,484.75","20,644.41","20,484.75","20,636.92","20,636.92","22,92,40,000"
"Apr 13, 2017","20,561.69","20,612.27","20,453.25","20,453.25","20,453.25","23,58,10,000"
"Apr 12, 2017","20,637.95","20,642.54","20,553.03","20,591.86","20,591.86","26,76,70,000"
"Apr 11, 2017","20,644.32","20,660.03","20,512.56","20,651.30","20,651.30","25,51,20,000"
"Apr 10, 2017","20,668.22","20,750.33","20,614.86","20,658.02","20,658.02","23,04,80,000"
"Apr 07, 2017","20,647.81","20,726.07","20,606.95","20,656.10","20,656.10","21,97,30,000"
"Apr 06, 2017","20,653.77","20,746.46","20,612.17","20,662.95","20,662.95","25,17,20,000"
"Apr 05, 2017","20,745.06","20,887.50","20,639.55","20,648.15","20,648.15","28,49,80,000"
"Apr 04, 2017","20,634.94","20,701.29","20,605.30","20,689.24","20,689.24","23,73,90,000"
"Apr 03, 2017","20,665.17","20,692.34","20,517.82","20,650.21","20,650.21","28,56,70,000"
"Mar 31, 2017","20,700.34","20,722.59","20,660.68","20,663.22","20,663.22","30,37,70,000"
"Mar 30, 2017","20,662.79","20,753.78","20,643.60","20,728.49","20,728.49","27,09,00,000"
"Mar 29, 2017","20,675.75","20,684.73","20,625.03","20,659.32","20,659.32","23,83,20,000"
"Mar 28, 2017","20,542.14","20,735.61","20,520.10","20,701.50","20,701.50","29,96,70,000"
"Mar 27, 2017","20,488.35","20,578.46","20,412.80","20,550.98","20,550.98","26,93,80,000"
"Mar 24, 2017","20,674.45","20,718.33","20,529.67","20,596.72","20,596.72","29,29,80,000"
"Mar 23, 2017","20,645.07","20,757.89","20,618.62","20,656.58","20,656.58","28,00,50,000"
"Mar 22, 2017","20,640.42","20,686.21","20,578.95","20,661.30","20,661.30","32,50,90,000"
"Mar 21, 2017","20,956.33","20,970.04","20,653.26","20,668.01","20,668.01","36,93,20,000"
"Mar 20, 2017","20,916.27","20,955.45","20,885.70","20,905.86","20,905.86","25,36,10,000"
"Mar 17, 2017","20,965.37","20,980.51","20,911.07","20,914.62","20,914.62","53,52,80,000"
"Mar 16, 2017","20,969.27","21,000.11","20,893.50","20,934.55","20,934.55","26,43,60,000"
"Mar 15, 2017","20,874.78","20,977.47","20,859.60","20,950.10","20,950.10","30,65,90,000"
"Mar 14, 2017","20,848.60","20,874.00","20,786.31","20,837.37","20,837.37","24,68,20,000"
"Mar 13, 2017","20,899.28","20,926.06","20,845.71","20,881.48","20,881.48","28,92,60,000"
"Mar 10, 2017","20,919.01","20,940.29","20,827.66","20,902.98","20,902.98","31,54,30,000"
"Mar 09, 2017","20,864.32","20,900.57","20,777.16","20,858.19","20,858.19","27,59,60,000"
"Mar 08, 2017","20,940.44","20,951.44","20,835.58","20,855.73","20,855.73","29,67,80,000"
"Mar 07, 2017","20,934.89","20,970.54","20,901.26","20,924.76","20,924.76","27,46,30,000"
"Mar 06, 2017","20,955.71","20,986.43","20,912.11","20,954.34","20,954.34","26,66,20,000"
"Mar 03, 2017","21,008.75","21,039.96","20,953.86","21,005.71","21,005.71","25,44,20,000"
"Mar 02, 2017","21,128.91","21,129.20","20,996.61","21,002.97","21,002.97","31,99,10,000"
"Mar 01, 2017","20,957.29","21,169.11","20,957.29","21,115.55","21,115.55","39,28,20,000"
"Feb 28, 2017","20,833.88","20,841.24","20,781.21","20,812.24","20,812.24","33,92,10,000"
"Feb 27, 2017","20,808.71","20,851.33","20,774.76","20,837.44","20,837.44","25,65,40,000"
"Feb 24, 2017","20,751.91","20,821.76","20,733.95","20,821.76","20,821.76","29,25,40,000"
"Feb 23, 2017","20,817.21","20,840.70","20,746.41","20,810.32","20,810.32","30,21,10,000"
"Feb 22, 2017","20,715.41","20,781.59","20,692.39","20,775.60","20,775.60","31,05,30,000"
"Feb 21, 2017","20,663.43","20,757.64","20,663.37","20,743.00","20,743.00","33,68,80,000"
"Feb 17, 2017","20,564.13","20,624.05","20,532.61","20,624.05","20,624.05","34,06,20,000"
"Feb 16, 2017","20,627.31","20,639.87","20,556.83","20,619.77","20,619.77","35,41,20,000"
"Feb 15, 2017","20,504.27","20,620.45","20,496.03","20,611.86","20,611.86","38,43,80,000"
"Feb 14, 2017","20,374.22","20,504.41","20,374.02","20,504.41","20,504.41","35,65,80,000"
"Feb 13, 2017","20,338.54","20,441.48","20,322.95","20,412.16","20,412.16","31,46,20,000"
"Feb 10, 2017","20,211.23","20,298.21","20,204.76","20,269.37","20,269.37","31,22,30,000"
"Feb 09, 2017","20,061.73","20,206.36","20,061.73","20,172.40","20,172.40","32,53,10,000"
"Feb 08, 2017","20,049.29","20,068.28","20,015.33","20,054.34","20,054.34","28,04,10,000"
"Feb 07, 2017","20,107.62","20,155.35","20,068.68","20,090.29","20,090.29","27,96,70,000"
"Feb 06, 2017","20,025.61","20,094.95","20,002.81","20,052.42","20,052.42","28,17,20,000"
"Feb 03, 2017","19,964.21","20,081.48","19,964.21","20,071.46","20,071.46","34,42,20,000"
"Feb 02, 2017","19,858.34","19,922.75","19,831.09","19,884.91","19,884.91","34,72,20,000"
"Feb 01, 2017","19,923.81","19,967.73","19,845.99","19,890.94","19,890.94","42,66,70,000"
"Jan 31, 2017","19,913.16","19,918.17","19,784.77","19,864.09","19,864.09","37,37,50,000"
"Jan 30, 2017","20,028.62","20,028.62","19,870.39","19,971.13","19,971.13","31,72,80,000"
"Jan 27, 2017","20,103.36","20,115.97","20,072.64","20,093.78","20,093.78","34,31,30,000"
"Jan 26, 2017","20,076.25","20,125.58","20,067.53","20,100.91","20,100.91","35,67,30,000"
"Jan 25, 2017","19,994.48","20,082.00","19,994.48","20,068.51","20,068.51","37,22,40,000"
"Jan 24, 2017","19,794.68","19,949.24","19,786.71","19,912.71","19,912.71","37,44,60,000"
"Jan 23, 2017","19,794.79","19,833.98","19,732.36","19,799.85","19,799.85","32,66,90,000"
